code,name,prev_shares,curr_shares,delta,status
2382,廣達,0,2491000,2491000,NEW
2317,鴻海,1000,7307000,7306000,UP
4966,譜瑞-KY,1036000,1642000,606000,UP
6274,台燿,4151000,4400000,249000,UP
6669,緯穎,2344000,2437000,93000,UP
3017,奇鋐,5141000,5191000,50000,UP
8046,南電,11398000,10828000,-570000,DOWN
2449,京元電子,8268000,5208000,-3060000,DOWN
1319,東陽,511000,511000,0,SAME
1590,亞德客-KY,530000,530000,0,SAME
1815,富喬,107000,107000,0,SAME
2002,中鋼,5163000,5163000,0,SAME
2303,聯電,71190000,71190000,0,SAME
2308,台達電,6572000,6572000,0,SAME
2313,華通,329000,329000,0,SAME
2327,國巨*,18313000,18313000,0,SAME
2330,台積電,11960000,11960000,0,SAME
2345,智邦,6231000,6231000,0,SAME
2357,華碩,1000,1000,0,SAME
2368,金像電,7769000,7769000,0,SAME
2383,台光電,4723000,4723000,0,SAME
2404,漢唐,1715000,1715000,0,SAME
2439,美律,18000,18000,0,SAME
2454,聯發科,4263000,4263000,0,SAME
2481,強茂,5000,5000,0,SAME
3008,大立光,329000,329000,0,SAME
3037,欣興,12466000,12466000,0,SAME
3264,欣銓,6217000,6217000,0,SAME
3376,新日興,1741000,1741000,0,SAME
3443,創意,96000,96000,0,SAME
3533,嘉澤,852000,852000,0,SAME
3653,健策,2267000,2267000,0,SAME
3661,世芯-KY,1000,1000,0,SAME
3665,貿聯-KY,4703848,4703848,0,SAME
3711,日月光投控,17948000,17948000,0,SAME
5274,信驊,422000,422000,0,SAME
5347,世界,1000,1000,0,SAME
5439,高技,3528000,3528000,0,SAME
6147,頎邦,4631000,4631000,0,SAME
6187,萬潤,1334000,1334000,0,SAME
6191,精成科,3988000,3988000,0,SAME
6223,旺矽,2169000,2169000,0,SAME
6271,同欣電,686000,686000,0,SAME
6278,台表科,3734000,3734000,0,SAME
6510,精測,930000,930000,0,SAME
6515,穎崴,442000,442000,0,SAME
6805,富世達,1761000,1761000,0,SAME
8150,南茂,11635000,11635000,0,SAME
8210,勤誠,2167000,2167000,0,SAME
8358,金居,1980000,1980000,0,SAME
8996,高力,1034000,1034000,0,SAME
