code,name,prev_shares,curr_shares,delta,status
6488,環球晶,787000,1285000,498000,UP
2327,國巨*,7499000,7937000,438000,UP
2449,京元電子,2676000,2976000,300000,UP
3711,日月光投控,2000,302000,300000,UP
2330,台積電,3072000,3333000,261000,UP
2454,聯發科,1000,201000,200000,UP
3017,奇鋐,2402000,2502000,100000,UP
2308,台達電,3133000,3203000,70000,UP
2368,金像電,2887000,2947000,60000,UP
3665,貿聯-KY,2019848,2079848,60000,UP
3211,順達,1515000,1565000,50000,UP
3324,雙鴻,106000,156000,50000,UP
6191,精成科,3328000,3378000,50000,UP
8210,勤誠,1593000,1633000,40000,UP
8358,金居,1827000,1864000,37000,UP
2404,漢唐,537000,567000,30000,UP
3376,新日興,1368000,1395000,27000,UP
6223,旺矽,1039000,1059000,20000,UP
3653,健策,954000,973000,19000,UP
6139,亞翔,1679000,1689000,10000,UP
3217,優群,346000,353000,7000,UP
6510,精測,288000,293000,5000,UP
6515,穎崴,232000,236000,4000,UP
5274,信驊,102000,104000,2000,UP
1303,南亞,1000,2000,1000,UP
1319,東陽,1498000,1499000,1000,UP
1326,台化,1000,2000,1000,UP
1815,富喬,1000,2000,1000,UP
2059,川湖,1000,2000,1000,UP
2313,華通,1000,2000,1000,UP
2357,華碩,2000,3000,1000,UP
2439,美律,2000,3000,1000,UP
3008,大立光,4000,5000,1000,UP
3045,台灣大,2000,3000,1000,UP
3533,嘉澤,1000,2000,1000,UP
3583,辛耘,2000,3000,1000,UP
3661,世芯-KY,567000,568000,1000,UP
5536,聖暉*,1000,2000,1000,UP
8299,群聯,1615000,871000,-744000,DOWN
1802,台玻,5996000,5996000,0,SAME
2002,中鋼,4924000,4924000,0,SAME
2345,智邦,2660000,2660000,0,SAME
2383,台光電,1809000,1809000,0,SAME
3037,欣興,5952000,5952000,0,SAME
4979,華星光,1219000,1219000,0,SAME
6274,台燿,4965000,4965000,0,SAME
6669,緯穎,756000,756000,0,SAME
6805,富世達,1124000,1124000,0,SAME
8046,南電,4559000,4559000,0,SAME
8996,高力,1000,1000,0,SAME
