code,name,prev_shares,curr_shares,delta,status
3037,欣興,5190000,5952000,762000,UP
4979,華星光,819000,1219000,400000,UP
3211,順達,1197000,1515000,318000,UP
2327,國巨*,6729000,6839000,110000,UP
3665,貿聯-KY,1841848,1939848,98000,UP
2330,台積電,2992000,3072000,80000,UP
2449,京元電子,2626000,2676000,50000,UP
3017,奇鋐,2352000,2402000,50000,UP
2308,台達電,3093000,3133000,40000,UP
2345,智邦,2625000,2660000,35000,UP
3324,雙鴻,76000,106000,30000,UP
6805,富世達,1094000,1124000,30000,UP
8210,勤誠,1563000,1593000,30000,UP
6139,亞翔,1653000,1679000,26000,UP
3376,新日興,1343000,1368000,25000,UP
3217,優群,326000,346000,20000,UP
6223,旺矽,1024000,1039000,15000,UP
6669,緯穎,741000,756000,15000,UP
3653,健策,940000,954000,14000,UP
3661,世芯-KY,559000,567000,8000,UP
2404,漢唐,535000,537000,2000,UP
6191,精成科,3326000,3328000,2000,UP
1319,東陽,1497000,1498000,1000,UP
2002,中鋼,4923000,4924000,1000,UP
3008,大立光,3000,4000,1000,UP
6488,環球晶,786000,787000,1000,UP
6510,精測,287000,288000,1000,UP
6515,穎崴,231000,232000,1000,UP
8299,群聯,1614000,1615000,1000,UP
8358,金居,1826000,1827000,1000,UP
5274,信驊,128000,102000,-26000,DOWN
2317,鴻海,863000,0,-863000,OUT
1303,南亞,1000,1000,0,SAME
1326,台化,1000,1000,0,SAME
1802,台玻,5996000,5996000,0,SAME
1815,富喬,1000,1000,0,SAME
2059,川湖,1000,1000,0,SAME
2313,華通,1000,1000,0,SAME
2357,華碩,2000,2000,0,SAME
2368,金像電,2887000,2887000,0,SAME
2383,台光電,1809000,1809000,0,SAME
2439,美律,2000,2000,0,SAME
2454,聯發科,1000,1000,0,SAME
3045,台灣大,2000,2000,0,SAME
3533,嘉澤,1000,1000,0,SAME
3583,辛耘,2000,2000,0,SAME
3711,日月光投控,2000,2000,0,SAME
5536,聖暉*,1000,1000,0,SAME
6274,台燿,4965000,4965000,0,SAME
8046,南電,4559000,4559000,0,SAME
8996,高力,1000,1000,0,SAME
