code,name,prev_shares,curr_shares,delta,status
2303,聯電,46374000,56167000,9793000,UP
3661,世芯-KY,89000,1000,-88000,DOWN
2357,華碩,1996000,1703000,-293000,DOWN
3443,創意,618000,107000,-511000,DOWN
2337,旺宏,8000,0,-8000,OUT
1319,東陽,511000,511000,0,SAME
1590,亞德客-KY,530000,530000,0,SAME
1815,富喬,107000,107000,0,SAME
2002,中鋼,5163000,5163000,0,SAME
2308,台達電,6572000,6572000,0,SAME
2313,華通,4124000,4124000,0,SAME
2317,鴻海,1000,1000,0,SAME
2327,國巨*,18313000,18313000,0,SAME
2330,台積電,11657000,11657000,0,SAME
2345,智邦,6231000,6231000,0,SAME
2368,金像電,7018000,7018000,0,SAME
2383,台光電,4723000,4723000,0,SAME
2404,漢唐,1394000,1394000,0,SAME
2439,美律,18000,18000,0,SAME
2449,京元電子,12919000,12919000,0,SAME
2454,聯發科,4263000,4263000,0,SAME
2481,強茂,3654000,3654000,0,SAME
3008,大立光,329000,329000,0,SAME
3017,奇鋐,4925000,4925000,0,SAME
3036,文曄,1200000,1200000,0,SAME
3037,欣興,10822000,10822000,0,SAME
3217,優群,874000,874000,0,SAME
3264,欣銓,9030000,9030000,0,SAME
3376,新日興,1741000,1741000,0,SAME
3653,健策,2267000,2267000,0,SAME
3665,貿聯-KY,4703848,4703848,0,SAME
3711,日月光投控,14998000,14998000,0,SAME
4966,譜瑞-KY,1036000,1036000,0,SAME
5274,信驊,483000,483000,0,SAME
5347,世界,1000,1000,0,SAME
5439,高技,3528000,3528000,0,SAME
6147,頎邦,1000,1000,0,SAME
6187,萬潤,1224000,1224000,0,SAME
6191,精成科,3988000,3988000,0,SAME
6223,旺矽,2169000,2169000,0,SAME
6274,台燿,4151000,4151000,0,SAME
6278,台表科,2500000,2500000,0,SAME
6415,矽力*-KY,940000,940000,0,SAME
6510,精測,930000,930000,0,SAME
6515,穎崴,442000,442000,0,SAME
6669,緯穎,2294000,2294000,0,SAME
6805,富世達,1761000,1761000,0,SAME
8046,南電,12658000,12658000,0,SAME
8150,南茂,11334000,11334000,0,SAME
8210,勤誠,1967000,1967000,0,SAME
8358,金居,1980000,1980000,0,SAME
8996,高力,1034000,1034000,0,SAME
