code,name,prev_shares,curr_shares,delta,status
1326,台化,3000,8827000,8824000,UP
1303,南亞,6904000,15336000,8432000,UP
2327,國巨*,8426000,8794000,368000,UP
3189,景碩,1027000,1310000,283000,UP
8996,高力,1000,151000,150000,UP
8046,南電,4559000,4656000,97000,UP
2330,台積電,3895000,3975000,80000,UP
2345,智邦,2892000,2952000,60000,UP
3653,健策,1247000,1297000,50000,UP
2308,台達電,4289000,4309000,20000,UP
2368,金像電,5580000,5600000,20000,UP
3017,奇鋐,2552000,2572000,20000,UP
3665,貿聯-KY,2223848,2243848,20000,UP
6223,旺矽,1346000,1366000,20000,UP
2383,台光電,2412000,2427000,15000,UP
6139,亞翔,1694000,1704000,10000,UP
6510,精測,585000,590000,5000,UP
1319,東陽,1500000,1501000,1000,UP
2002,中鋼,4925000,4926000,1000,UP
2059,川湖,3000,4000,1000,UP
2313,華通,3000,4000,1000,UP
2357,華碩,4000,5000,1000,UP
2404,漢唐,572000,573000,1000,UP
2439,美律,4000,5000,1000,UP
2449,京元電子,5885000,5886000,1000,UP
2454,聯發科,485000,486000,1000,UP
3008,大立光,6000,7000,1000,UP
3045,台灣大,4000,5000,1000,UP
3211,順達,1575000,1576000,1000,UP
3217,優群,354000,355000,1000,UP
3264,欣銓,1788000,1789000,1000,UP
3324,雙鴻,157000,158000,1000,UP
3533,嘉澤,99000,100000,1000,UP
3583,辛耘,4000,5000,1000,UP
3661,世芯-KY,588000,589000,1000,UP
3711,日月光投控,4257000,4258000,1000,UP
5274,信驊,204000,205000,1000,UP
5536,聖暉*,3000,4000,1000,UP
6191,精成科,3398000,3399000,1000,UP
6274,台燿,1462000,1463000,1000,UP
6488,環球晶,1699000,1700000,1000,UP
8210,勤誠,1856000,1857000,1000,UP
6669,緯穎,408000,273000,-135000,DOWN
1802,台玻,5996000,5996000,0,SAME
1815,富喬,2000,2000,0,SAME
3037,欣興,5952000,5952000,0,SAME
3376,新日興,1425000,1425000,0,SAME
4979,華星光,1219000,1219000,0,SAME
6515,穎崴,248000,248000,0,SAME
6805,富世達,893000,893000,0,SAME
8299,群聯,1000,1000,0,SAME
8358,金居,1864000,1864000,0,SAME
